Insertion_age	Family	Specie
1.13	RLC	O. glaberrima
1.67	RLC	O. glaberrima
0.92	RLC	O. glaberrima
0.65	RLC	O. glaberrima
2.03	RLC	O. glaberrima
1.32	RLC	O. glaberrima
0.73	RLC	O. glaberrima
0.44	RLC	O. glaberrima
0.72	RLC	O. glaberrima
0.59	RLC	O. glaberrima
2.71	RLC	O. glaberrima
3.28	RLC	O. glaberrima
0.89	RLC	O. glaberrima
1.83	RLC	O. glaberrima
0.41	RLC	O. glaberrima
1.39	RLC	O. glaberrima
2.14	RLC	O. glaberrima
0.37	RLC	O. glaberrima
2.09	RLC	O. glaberrima
2.27	RLC	O. glaberrima
0	RLC	O. glaberrima
1.39	RLC	O. glaberrima
1.77	RLC	O. glaberrima
1.93	RLC	O. glaberrima
1.05	RLC	O. glaberrima
1.98	RLC	O. glaberrima
0.91	RLC	O. glaberrima
1.34	RLC	O. glaberrima
2.2	RLC	O. glaberrima
1.85	RLC	O. glaberrima
1.84	RLC	O. glaberrima
1.26	RLC	O. glaberrima
1.49	RLC	O. glaberrima
2.33	RLC	O. glaberrima
1.48	RLC	O. glaberrima
0.89	RLC	O. glaberrima
1.23	RLC	O. glaberrima
0.08	RLC	O. glaberrima
1.26	RLC	O. glaberrima
2.13	RLC	O. glaberrima
0.34	RLC	O. glaberrima
1.48	RLC	O. glaberrima
1.25	RLC	O. glaberrima
2.04	RLC	O. glaberrima
0.39	RLC	O. glaberrima
0.9	RLC	O. glaberrima
1.16	RLC	O. glaberrima
0.63	RLC	O. glaberrima
1.51	RLC	O. glaberrima
0.72	RLC	O. glaberrima
1.09	RLC	O. glaberrima
1.19	RLC	O. glaberrima
0.74	RLC	O. glaberrima
1.43	RLC	O. glaberrima
0.83	RLC	O. glaberrima
1.68	RLC	O. glaberrima
1.55	RLC	O. glaberrima
0.37	RLC	O. glaberrima
0	RLC	O. glaberrima
1.18	RLC	O. glaberrima
0.38	RLC	O. glaberrima
0.39	RLC	O. glaberrima
0.36	RLC	O. glaberrima
0	RLC	O. glaberrima
2.07	RLC	O. glaberrima
0.18	RLC	O. glaberrima
2.02	RLC	O. glaberrima
2.02	RLC	O. glaberrima
1.24	RLC	O. glaberrima
1.49	RLC	O. glaberrima
0.17	RLC	O. glaberrima
1.42	RLC	O. glaberrima
0.26	RLC	O. glaberrima
1.04	RLC	O. glaberrima
2.75	RLC	O. glaberrima
2.75	RLC	O. glaberrima
0.81	RLC	O. glaberrima
0.9	RLC	O. glaberrima
2.56	RLC	O. glaberrima
2.56	RLC	O. glaberrima
1.37	RLC	O. glaberrima
1.37	RLC	O. glaberrima
1.34	RLC	O. glaberrima
1.11	RLC	O. glaberrima
1.19	RLC	O. glaberrima
0.31	RLC	O. glaberrima
0.26	RLC	O. glaberrima
1.86	RLC	O. glaberrima
1.47	RLC	O. glaberrima
1.53	RLC	O. glaberrima
0.33	RLC	O. glaberrima
1.82	RLC	O. glaberrima
0.56	RLC	O. glaberrima
0.76	RLC	O. glaberrima
1.41	RLC	O. glaberrima
0.92	RLC	O. glaberrima
1.34	RLC	O. glaberrima
1.34	RLC	O. glaberrima
0.32	RLC	O. glaberrima
1.7	RLC	O. glaberrima
0.8	RLC	O. glaberrima
0.39	RLC	O. glaberrima
0.88	RLC	O. glaberrima
0.87	RLC	O. glaberrima
1.23	RLC	O. glaberrima
0.6	RLC	O. glaberrima
0.6	RLC	O. glaberrima
1.81	RLC	O. glaberrima
0.64	RLC	O. glaberrima
1.23	RLC	O. glaberrima
1.18	RLC	O. glaberrima
1.34	RLC	O. glaberrima
0.69	RLC	O. glaberrima
1.98	RLC	O. glaberrima
1.51	RLC	O. glaberrima
0	RLC	O. glaberrima
0	RLC	O. glaberrima
0.33	RLC	O. glaberrima
0.92	RLC	O. glaberrima
0.8	RLC	O. glaberrima
2.04	RLC	O. glaberrima
1.29	RLC	O. glaberrima
1.92	RLC	O. glaberrima
0.22	RLC	O. glaberrima
0.77	RLC	O. glaberrima
1.24	RLC	O. glaberrima
0.53	RLC	O. glaberrima
0.77	RLC	O. glaberrima
0.9	RLC	O. glaberrima
0.92	RLC	O. glaberrima
0.72	RLC	O. glaberrima
1.08	RLC	O. glaberrima
0.19	RLC	O. glaberrima
1.69	RLC	O. glaberrima
1.28	RLC	O. glaberrima
1.75	RLC	O. glaberrima
0.2	RLC	O. glaberrima
0.22	RLC	O. glaberrima
0.67	RLC	O. glaberrima
0.72	RLC	O. glaberrima
0.69	RLC	O. glaberrima
0.32	RLC	O. glaberrima
0.35	RLC	O. glaberrima
1.79	RLC	O. glumaepatula
1.93	RLC	O. glumaepatula
1.98	RLC	O. glumaepatula
1.02	RLC	O. glumaepatula
1.4	RLC	O. glumaepatula
1.77	RLC	O. glumaepatula
0.49	RLC	O. glumaepatula
1.54	RLC	O. glumaepatula
1.26	RLC	O. glumaepatula
1.43	RLC	O. glumaepatula
1.9	RLC	O. glumaepatula
1.14	RLC	O. glumaepatula
1.15	RLC	O. glumaepatula
1.74	RLC	O. glumaepatula
2.07	RLC	O. glumaepatula
2.43	RLC	O. glumaepatula
1.24	RLC	O. glumaepatula
0.36	RLC	O. glumaepatula
1.6	RLC	O. glumaepatula
0.87	RLC	O. glumaepatula
1.74	RLC	O. glumaepatula
0.95	RLC	O. glumaepatula
2.08	RLC	O. glumaepatula
2.06	RLC	O. glumaepatula
1.96	RLC	O. glumaepatula
0.91	RLC	O. glumaepatula
1.58	RLC	O. glumaepatula
0.99	RLC	O. glumaepatula
1.24	RLC	O. glumaepatula
0.68	RLC	O. glumaepatula
1.87	RLC	O. glumaepatula
1.42	RLC	O. glumaepatula
1.55	RLC	O. glumaepatula
0.48	RLC	O. glumaepatula
0.87	RLC	O. glumaepatula
0.96	RLC	O. glumaepatula
1.22	RLC	O. glumaepatula
2.01	RLC	O. glumaepatula
1.6	RLC	O. glumaepatula
1.42	RLC	O. glumaepatula
0.95	RLC	O. glumaepatula
0.85	RLC	O. glumaepatula
1.73	RLC	O. glumaepatula
0	RLC	O. glumaepatula
1.17	RLC	O. glumaepatula
0.94	RLC	O. glumaepatula
0.18	RLC	O. glumaepatula
2.76	RLC	O. glumaepatula
1.13	RLC	O. glumaepatula
1.74	RLC	O. glumaepatula
0.55	RLC	O. glumaepatula
1.23	RLC	O. glumaepatula
0.57	RLC	O. glumaepatula
0.53	RLC	O. glumaepatula
1.82	RLC	O. glumaepatula
0.26	RLC	O. glumaepatula
1.48	RLC	O. glumaepatula
0.16	RLC	O. glumaepatula
3.33	RLC	O. glumaepatula
1.2	RLC	O. glumaepatula
2.24	RLC	O. glumaepatula
2.1	RLC	O. glumaepatula
0.93	RLC	O. glumaepatula
1.46	RLC	O. glumaepatula
1.19	RLC	O. glumaepatula
1.58	RLC	O. glumaepatula
1.06	RLC	O. glumaepatula
1.91	RLC	O. glumaepatula
0.7	RLC	O. glumaepatula
2.1	RLC	O. glumaepatula
1.92	RLC	O. glumaepatula
1.48	RLC	O. glumaepatula
0	RLC	O. glumaepatula
2.78	RLC	O. glumaepatula
1.79	RLC	O. glumaepatula
1.36	RLC	O. glumaepatula
0	RLC	O. glumaepatula
1.21	RLC	O. glumaepatula
1.42	RLC	O. glumaepatula
1.32	RLC	O. glumaepatula
0.19	RLC	O. glumaepatula
0.45	RLC	O. glumaepatula
1.43	RLC	O. glumaepatula
1.29	RLC	O. glumaepatula
0.32	RLC	O. glumaepatula
1.01	RLC	O. glumaepatula
1.95	RLC	O. glumaepatula
2.39	RLC	O. glumaepatula
2.28	RLC	O. glumaepatula
0	RLC	O. glumaepatula
0.36	RLC	O. glumaepatula
0.66	RLC	O. glumaepatula
0.84	RLC	O. glumaepatula
0.97	RLC	O. glumaepatula
0.98	RLC	O. glumaepatula
0.99	RLC	O. glumaepatula
2.13	RLC	O. glumaepatula
1.26	RLC	O. glumaepatula
0.78	RLC	O. glumaepatula
1.69	RLC	O. glumaepatula
1.87	RLC	O. glumaepatula
0.85	RLC	O. glumaepatula
1.2	RLC	O. glumaepatula
2.37	RLC	O. glumaepatula
1.55	RLC	O. glumaepatula
0.27	RLC	O. glumaepatula
1.3	RLC	O. glumaepatula
0.67	RLC	O. glumaepatula
1.25	RLC	O. glumaepatula
1.21	RLC	O. glumaepatula
2.16	RLC	O. glumaepatula
0.77	RLC	O. glumaepatula
1.21	RLC	O. glumaepatula
1.47	RLC	O. glumaepatula
2.16	RLC	O. glumaepatula
0.57	RLC	O. glumaepatula
0.77	RLC	O. glumaepatula
2.01	RLC	O. glumaepatula
1.33	RLC	O. glumaepatula
0.38	RLC	O. glumaepatula
1.11	RLC	O. glumaepatula
1.71	RLC	O. sativa vg. indica [93-11]
1.56	RLC	O. sativa vg. indica [93-11]
1.58	RLC	O. sativa vg. indica [93-11]
0.47	RLC	O. sativa vg. indica [93-11]
0.97	RLC	O. sativa vg. indica [93-11]
2.24	RLC	O. sativa vg. indica [93-11]
1.42	RLC	O. sativa vg. indica [93-11]
2.22	RLC	O. sativa vg. indica [93-11]
1.47	RLC	O. sativa vg. indica [93-11]
1.67	RLC	O. sativa vg. indica [93-11]
1.96	RLC	O. sativa vg. indica [93-11]
2.06	RLC	O. sativa vg. indica [93-11]
1.24	RLC	O. sativa vg. indica [93-11]
2.61	RLC	O. sativa vg. indica [93-11]
1.93	RLC	O. sativa vg. indica [93-11]
2.34	RLC	O. sativa vg. indica [93-11]
2.02	RLC	O. sativa vg. indica [93-11]
2	RLC	O. sativa vg. indica [93-11]
1.79	RLC	O. sativa vg. indica [93-11]
0.73	RLC	O. sativa vg. indica [93-11]
2.67	RLC	O. sativa vg. indica [93-11]
0.16	RLC	O. sativa vg. indica [93-11]
2.34	RLC	O. sativa vg. indica [93-11]
2.23	RLC	O. sativa vg. indica [93-11]
0.58	RLC	O. sativa vg. indica [93-11]
2.36	RLC	O. sativa vg. indica [93-11]
1.4	RLC	O. sativa vg. indica [93-11]
1.63	RLC	O. sativa vg. indica [93-11]
0.99	RLC	O. sativa vg. indica [93-11]
0.58	RLC	O. sativa vg. indica [93-11]
1.67	RLC	O. sativa vg. indica [93-11]
2.16	RLC	O. sativa vg. indica [93-11]
2.23	RLC	O. sativa vg. indica [93-11]
1.82	RLC	O. sativa vg. indica [93-11]
1.56	RLC	O. sativa vg. indica [93-11]
1.77	RLC	O. sativa vg. indica [93-11]
1.45	RLC	O. sativa vg. indica [93-11]
1.66	RLC	O. sativa vg. indica [93-11]
1.31	RLC	O. sativa vg. indica [93-11]
0.09	RLC	O. sativa vg. indica [93-11]
0.28	RLC	O. sativa vg. indica [93-11]
0.49	RLC	O. sativa vg. indica [93-11]
2.07	RLC	O. sativa vg. indica [93-11]
2.21	RLC	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
0.92	RLC	O. sativa vg. indica [93-11]
0.91	RLC	O. sativa vg. indica [93-11]
2.05	RLC	O. sativa vg. indica [93-11]
1.46	RLC	O. sativa vg. indica [93-11]
1.19	RLC	O. sativa vg. indica [93-11]
1.02	RLC	O. sativa vg. indica [93-11]
1.65	RLC	O. sativa vg. indica [93-11]
2.32	RLC	O. sativa vg. indica [93-11]
1.5	RLC	O. sativa vg. indica [93-11]
1.79	RLC	O. sativa vg. indica [93-11]
0.65	RLC	O. sativa vg. indica [93-11]
1.54	RLC	O. sativa vg. indica [93-11]
1.61	RLC	O. sativa vg. indica [93-11]
1.6	RLC	O. sativa vg. indica [93-11]
1.6	RLC	O. sativa vg. indica [93-11]
2.4	RLC	O. sativa vg. indica [93-11]
1.04	RLC	O. sativa vg. indica [93-11]
1.71	RLC	O. sativa vg. indica [93-11]
2.9	RLC	O. sativa vg. indica [93-11]
2.05	RLC	O. sativa vg. indica [93-11]
1.57	RLC	O. sativa vg. indica [93-11]
0.07	RLC	O. sativa vg. indica [93-11]
1.83	RLC	O. sativa vg. indica [93-11]
2.5	RLC	O. sativa vg. indica [93-11]
1.08	RLC	O. sativa vg. indica [93-11]
1.68	RLC	O. sativa vg. indica [93-11]
1.24	RLC	O. sativa vg. indica [93-11]
1.54	RLC	O. sativa vg. indica [93-11]
0.89	RLC	O. sativa vg. indica [93-11]
2.13	RLC	O. sativa vg. indica [93-11]
0.64	RLC	O. sativa vg. indica [93-11]
1.81	RLC	O. sativa vg. indica [93-11]
0.99	RLC	O. sativa vg. indica [93-11]
1.54	RLC	O. sativa vg. indica [93-11]
1.24	RLC	O. sativa vg. indica [93-11]
0.36	RLC	O. sativa vg. indica [93-11]
0.36	RLC	O. sativa vg. indica [93-11]
0.14	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.18	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.09	RLC	O. sativa vg. indica [93-11]
2	RLC	O. sativa vg. indica [93-11]
0.61	RLC	O. sativa vg. indica [93-11]
1.85	RLC	O. sativa vg. indica [93-11]
1.62	RLC	O. sativa vg. indica [93-11]
1.26	RLC	O. sativa vg. indica [93-11]
1.7	RLC	O. sativa vg. indica [93-11]
0.55	RLC	O. sativa vg. indica [93-11]
2.14	RLC	O. sativa vg. indica [93-11]
0.51	RLC	O. sativa vg. indica [93-11]
0.29	RLC	O. sativa vg. indica [93-11]
2.1	RLC	O. sativa vg. indica [93-11]
2.31	RLC	O. sativa vg. indica [93-11]
1.06	RLC	O. sativa vg. indica [93-11]
1.94	RLC	O. sativa vg. indica [93-11]
2.23	RLC	O. sativa vg. indica [93-11]
0.6	RLC	O. sativa vg. indica [93-11]
0.64	RLC	O. sativa vg. indica [93-11]
0.31	RLC	O. sativa vg. indica [93-11]
0.18	RLC	O. sativa vg. indica [93-11]
1.28	RLC	O. sativa vg. indica [93-11]
1.48	RLC	O. sativa vg. indica [93-11]
2.09	RLC	O. sativa vg. indica [93-11]
1.33	RLC	O. sativa vg. indica [93-11]
0.71	RLC	O. sativa vg. indica [93-11]
1.91	RLC	O. sativa vg. indica [93-11]
1.57	RLC	O. sativa vg. indica [93-11]
2.13	RLC	O. sativa vg. indica [93-11]
0.11	RLC	O. sativa vg. indica [93-11]
1.18	RLC	O. sativa vg. indica [93-11]
0.17	RLC	O. sativa vg. indica [93-11]
0.55	RLC	O. sativa vg. indica [93-11]
1.45	RLC	O. sativa vg. indica [93-11]
1.99	RLC	O. sativa vg. indica [93-11]
1.15	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.97	RLC	O. sativa vg. indica [93-11]
1.07	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.05	RLC	O. sativa vg. indica [93-11]
1.4	RLC	O. sativa vg. indica [93-11]
1.02	RLC	O. sativa vg. indica [93-11]
0.18	RLC	O. sativa vg. indica [93-11]
1.77	RLC	O. sativa vg. indica [93-11]
0.55	RLC	O. sativa vg. indica [93-11]
1.77	RLC	O. sativa vg. indica [93-11]
0.28	RLC	O. sativa vg. indica [93-11]
0.56	RLC	O. sativa vg. indica [93-11]
0.73	RLC	O. sativa vg. indica [93-11]
0.88	RLC	O. sativa vg. indica [93-11]
1.59	RLC	O. sativa vg. indica [93-11]
1.67	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.32	RLC	O. sativa vg. indica [93-11]
0.26	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.76	RLC	O. sativa vg. indica [93-11]
1.7	RLC	O. sativa vg. indica [93-11]
0.79	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.58	RLC	O. sativa vg. indica [93-11]
1.56	RLC	O. sativa vg. indica [93-11]
0.31	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.64	RLC	O. sativa vg. indica [93-11]
1.05	RLC	O. sativa vg. indica [93-11]
0.54	RLC	O. sativa vg. indica [93-11]
0.54	RLC	O. sativa vg. indica [93-11]
0.6	RLC	O. sativa vg. indica [93-11]
1.08	RLC	O. sativa vg. indica [93-11]
0.36	RLC	O. sativa vg. indica [93-11]
1.2	RLC	O. sativa vg. indica [93-11]
0.52	RLC	O. sativa vg. indica [93-11]
1.49	RLC	O. sativa vg. indica [93-11]
0.7	RLC	O. sativa vg. indica [93-11]
0.31	RLC	O. sativa vg. indica [93-11]
0.28	RLC	O. sativa vg. indica [93-11]
1.66	RLC	O. sativa vg. indica [93-11]
1.21	RLC	O. sativa vg. indica [93-11]
0.78	RLC	O. sativa vg. indica [93-11]
0.51	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.81	RLC	O. sativa vg. indica [93-11]
0.36	RLC	O. sativa vg. indica [93-11]
0.12	RLC	O. sativa vg. indica [93-11]
0.61	RLC	O. sativa vg. indica [93-11]
0.67	RLC	O. sativa vg. indica [93-11]
0.91	RLC	O. sativa vg. indica [93-11]
0.7	RLC	O. sativa vg. indica [93-11]
0.39	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.39	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.52	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.43	RLC	O. sativa vg. indica [93-11]
0.17	RLC	O. sativa vg. indica [93-11]
0.12	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1	RLC	O. sativa vg. indica [93-11]
0.87	RLC	O. sativa vg. indica [93-11]
0.08	RLC	O. sativa vg. indica [93-11]
0.21	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.3	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.12	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
2.68	RLC	O. sativa vg. indica [93-11]
0.9	RLC	O. sativa vg. indica [93-11]
0.34	RLC	O. sativa vg. indica [93-11]
1.39	RLC	O. sativa vg. indica [93-11]
1.39	RLC	O. sativa vg. indica [93-11]
0.57	RLC	O. sativa vg. indica [93-11]
0.2	RLC	O. sativa vg. indica [93-11]
0.37	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.32	RLC	O. sativa vg. indica [93-11]
0.19	RLC	O. sativa vg. indica [93-11]
0.95	RLC	O. sativa vg. indica [93-11]
0.38	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.89	RLC	O. sativa vg. indica [93-11]
0.53	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.48	RLC	O. sativa vg. indica [93-11]
0.17	RLC	O. sativa vg. indica [93-11]
0.45	RLC	O. sativa vg. indica [93-11]
0.52	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.26	RLC	O. sativa vg. indica [93-11]
1.01	RLC	O. sativa vg. indica [93-11]
1.67	RLC	O. sativa vg. indica [93-11]
1.36	RLC	O. sativa vg. indica [93-11]
0.88	RLC	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
1.12	RLC	O. sativa vg. indica [93-11]
1.61	RLC	O. sativa vg. indica [93-11]
1.55	RLC	O. sativa vg. indica [93-11]
1.81	RLC	O. sativa vg. indica [93-11]
0.52	RLC	O. sativa vg. indica [93-11]
1.7	RLC	O. sativa vg. indica [93-11]
1.62	RLC	O. sativa vg. indica [93-11]
1.23	RLC	O. sativa vg. indica [93-11]
1.51	RLC	O. sativa vg. indica [93-11]
1.46	RLC	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
1.01	RLC	O. sativa vg. indica [93-11]
2.27	RLC	O. sativa vg. indica [93-11]
0.47	RLC	O. sativa vg. indica [93-11]
1.84	RLC	O. sativa vg. indica [93-11]
0.8	RLC	O. sativa vg. indica [93-11]
0.69	RLC	O. sativa vg. indica [93-11]
0.58	RLC	O. sativa vg. indica [93-11]
0.05	RLC	O. sativa vg. indica [93-11]
0.37	RLC	O. sativa vg. indica [93-11]
0.14	RLC	O. sativa vg. indica [93-11]
0.27	RLC	O. sativa vg. indica [93-11]
0.51	RLC	O. sativa vg. indica [93-11]
0.21	RLC	O. sativa vg. indica [93-11]
1.66	RLC	O. sativa vg. indica [93-11]
0.67	RLC	O. sativa vg. indica [93-11]
3.17	RLC	O. sativa vg. indica [93-11]
2.65	RLC	O. sativa vg. indica [93-11]
0.14	RLC	O. sativa vg. indica [93-11]
1.7	RLC	O. sativa vg. indica [93-11]
1.18	RLC	O. sativa vg. indica [93-11]
2.71	RLC	O. sativa vg. indica [93-11]
0.79	RLC	O. sativa vg. indica [93-11]
0.75	RLC	O. sativa vg. indica [93-11]
1.08	RLC	O. sativa vg. indica [93-11]
0.78	RLC	O. sativa vg. indica [93-11]
0.2	RLC	O. sativa vg. indica [93-11]
0.37	RLC	O. sativa vg. indica [93-11]
0.12	RLC	O. sativa vg. indica [93-11]
1.94	RLC	O. sativa vg. indica [93-11]
1.87	RLC	O. sativa vg. indica [93-11]
0.38	RLC	O. sativa vg. indica [93-11]
0.44	RLC	O. sativa vg. indica [93-11]
2.1	RLC	O. sativa vg. indica [93-11]
0.54	RLC	O. sativa vg. indica [93-11]
1.74	RLC	O. sativa vg. indica [93-11]
0.49	RLC	O. sativa vg. indica [93-11]
1.77	RLC	O. sativa vg. indica [93-11]
0.97	RLC	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
0.75	RLC	O. sativa vg. indica [93-11]
0.27	RLC	O. sativa vg. indica [93-11]
0.76	RLC	O. sativa vg. indica [93-11]
0.28	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
0.71	RLC	O. sativa vg. indica [93-11]
1.16	RLC	O. sativa vg. indica [93-11]
0.49	RLC	O. sativa vg. indica [93-11]
2.23	RLC	O. sativa vg. indica [93-11]
1.15	RLC	O. sativa vg. indica [93-11]
0.33	RLC	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
1.54	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.78	RLC	O. sativa vg. indica [93-11]
0.05	RLC	O. sativa vg. indica [93-11]
1.65	RLC	O. sativa vg. indica [93-11]
0.39	RLC	O. sativa vg. indica [93-11]
0.5	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.13	RLC	O. sativa vg. indica [93-11]
0.13	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.22	RLC	O. sativa vg. indica [93-11]
2.06	RLC	O. sativa vg. indica [93-11]
0.68	RLC	O. sativa vg. indica [93-11]
0.54	RLC	O. sativa vg. indica [93-11]
0.3	RLC	O. sativa vg. indica [93-11]
2.67	RLC	O. sativa vg. indica [93-11]
0.58	RLC	O. sativa vg. indica [93-11]
0.54	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.83	RLC	O. sativa vg. indica [93-11]
0.22	RLC	O. sativa vg. indica [93-11]
0.05	RLC	O. sativa vg. indica [93-11]
0.87	RLC	O. sativa vg. indica [93-11]
2.86	RLC	O. sativa vg. indica [93-11]
3.81	RLC	O. sativa vg. indica [93-11]
4.13	RLC	O. sativa vg. indica [93-11]
1.95	RLC	O. sativa vg. indica [93-11]
2.44	RLC	O. sativa vg. indica [93-11]
0.4	RLC	O. sativa vg. indica [93-11]
0.17	RLC	O. sativa vg. indica [93-11]
2.13	RLC	O. sativa vg. indica [93-11]
0.33	RLC	O. sativa vg. indica [93-11]
0.16	RLC	O. sativa vg. indica [93-11]
0.28	RLC	O. sativa vg. indica [93-11]
0.1	RLC	O. sativa vg. indica [93-11]
0.78	RLC	O. sativa vg. indica [93-11]
0.31	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.66	RLC	O. sativa vg. indica [93-11]
1.03	RLC	O. sativa vg. indica [93-11]
0.85	RLC	O. sativa vg. indica [93-11]
1.95	RLC	O. sativa vg. indica [93-11]
0.71	RLC	O. sativa vg. indica [93-11]
1.72	RLC	O. sativa vg. indica [93-11]
1.88	RLC	O. sativa vg. indica [93-11]
2.7	RLC	O. sativa vg. indica [93-11]
1.76	RLC	O. sativa vg. indica [93-11]
2.97	RLC	O. sativa vg. indica [93-11]
0.76	RLC	O. sativa vg. indica [93-11]
1.73	RLC	O. sativa vg. indica [93-11]
1.97	RLC	O. sativa vg. indica [93-11]
2.58	RLC	O. sativa vg. indica [93-11]
1.82	RLC	O. sativa vg. indica [93-11]
1.99	RLC	O. sativa vg. indica [93-11]
1.77	RLC	O. sativa vg. indica [93-11]
0.61	RLC	O. sativa vg. indica [93-11]
0.37	RLC	O. sativa vg. indica [93-11]
0.38	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.93	RLC	O. sativa vg. indica [93-11]
1.11	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
1.52	RLC	O. sativa vg. indica [93-11]
0.57	RLC	O. sativa vg. indica [93-11]
0.75	RLC	O. sativa vg. indica [93-11]
1.26	RLC	O. sativa vg. indica [93-11]
2.34	RLC	O. sativa vg. indica [93-11]
2.61	RLC	O. sativa vg. indica [93-11]
1.72	RLC	O. sativa vg. indica [93-11]
3.03	RLC	O. sativa vg. indica [93-11]
1.09	RLC	O. sativa vg. indica [93-11]
1.58	RLC	O. sativa vg. indica [93-11]
2.31	RLC	O. sativa vg. indica [93-11]
1.47	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.76	RLC	O. sativa vg. indica [93-11]
1.09	RLC	O. sativa vg. indica [93-11]
1.06	RLC	O. sativa vg. indica [93-11]
0.81	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.86	RLC	O. sativa vg. indica [93-11]
1.48	RLC	O. sativa vg. indica [93-11]
1.81	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.32	RLC	O. sativa vg. indica [93-11]
0.29	RLC	O. sativa vg. indica [93-11]
0.21	RLC	O. sativa vg. indica [93-11]
2.49	RLC	O. sativa vg. indica [93-11]
0.35	RLC	O. sativa vg. indica [93-11]
1.21	RLC	O. sativa vg. indica [93-11]
0.91	RLC	O. sativa vg. indica [93-11]
1.42	RLC	O. sativa vg. indica [93-11]
2.58	RLC	O. sativa vg. indica [93-11]
0.86	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.21	RLC	O. sativa vg. indica [93-11]
0.19	RLC	O. sativa vg. indica [93-11]
0.64	RLC	O. sativa vg. indica [93-11]
2.17	RLC	O. sativa vg. indica [93-11]
0.9	RLC	O. sativa vg. indica [93-11]
1.75	RLC	O. sativa vg. indica [93-11]
1.62	RLC	O. sativa vg. indica [93-11]
0.72	RLC	O. sativa vg. indica [93-11]
1.98	RLC	O. sativa vg. indica [93-11]
1.24	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.32	RLC	O. sativa vg. indica [93-11]
0.34	RLC	O. sativa vg. indica [93-11]
0.33	RLC	O. sativa vg. indica [93-11]
0.32	RLC	O. sativa vg. indica [93-11]
0.74	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.12	RLC	O. sativa vg. indica [93-11]
0.45	RLC	O. sativa vg. indica [93-11]
